Ticker;Date;Field Name;Value
AAPL;04-03-21;Volume;178155000
AAPL;05-03-21;Volume;153766600
AAPL;08-03-21;Volume;154376600
AAPL;09-03-21;Volume;129525800
AAPL;10-03-21;Volume;111943300
AAPL;11-03-21;Volume;103026500
AAPL;12-03-21;Volume;88105100
AAPL;15-03-21;Volume;92403800
AAPL;16-03-21;Volume;115227900
AAPL;17-03-21;Volume;111932600
AAPL;18-03-21;Volume;121229700
AAPL;19-03-21;Volume;185549500
AAPL;22-03-21;Volume;111912300
AAPL;23-03-21;Volume;95467100
AAPL;24-03-21;Volume;88530500
AAPL;25-03-21;Volume;98844700
AAPL;26-03-21;Volume;94071200
AAPL;29-03-21;Volume;80819200
AAPL;30-03-21;Volume;85671900
AAPL;31-03-21;Volume;118323800
AAPL;01-04-21;Volume;75089100
AAPL;05-04-21;Volume;88651200
AAPL;06-04-21;Volume;80171300
AAPL;07-04-21;Volume;83466700
AAPL;08-04-21;Volume;88844600
AAPL;09-04-21;Volume;106686700
AAPL;12-04-21;Volume;91420000
AAPL;13-04-21;Volume;91266500
AAPL;14-04-21;Volume;87222800
AAPL;15-04-21;Volume;89347100
AAPL;16-04-21;Volume;84922400
AAPL;19-04-21;Volume;94264200
AAPL;20-04-21;Volume;94812300
AAPL;21-04-21;Volume;68847100
AAPL;22-04-21;Volume;84566500
AAPL;23-04-21;Volume;78657500
AAPL;26-04-21;Volume;66905100
AAPL;27-04-21;Volume;66015800
AAPL;28-04-21;Volume;107760100
AAPL;29-04-21;Volume;151101000
AAPL;30-04-21;Volume;109713200
