Ticker;Date;Field Name;Value
TSLA;11-02-21;Volume;21622800
TSLA;12-02-21;Volume;23768300
TSLA;16-02-21;Volume;19802300
TSLA;17-02-21;Volume;25996500
TSLA;18-02-21;Volume;17957100
TSLA;19-02-21;Volume;18958300
TSLA;22-02-21;Volume;37269700
TSLA;23-02-21;Volume;66606900
TSLA;24-02-21;Volume;36767000
TSLA;25-02-21;Volume;39023900
TSLA;26-02-21;Volume;41089200
TSLA;01-03-21;Volume;27136200
TSLA;02-03-21;Volume;23732200
TSLA;03-03-21;Volume;30208000
TSLA;04-03-21;Volume;65919500
TSLA;05-03-21;Volume;89396500
TSLA;08-03-21;Volume;51787000
TSLA;09-03-21;Volume;67523300
TSLA;10-03-21;Volume;60605700
TSLA;11-03-21;Volume;36253900
TSLA;12-03-21;Volume;33583800
TSLA;15-03-21;Volume;29335600
TSLA;16-03-21;Volume;32195700
TSLA;17-03-21;Volume;40372500
TSLA;18-03-21;Volume;33224800
TSLA;19-03-21;Volume;42894000
TSLA;22-03-21;Volume;39512200
TSLA;23-03-21;Volume;30491900
TSLA;24-03-21;Volume;33795200
TSLA;25-03-21;Volume;39224900
TSLA;26-03-21;Volume;33852800
TSLA;29-03-21;Volume;28637000
TSLA;30-03-21;Volume;39432400
TSLA;31-03-21;Volume;33337300
TSLA;01-04-21;Volume;35298400
TSLA;05-04-21;Volume;41842800
TSLA;06-04-21;Volume;28271800
TSLA;07-04-21;Volume;26309400
TSLA;08-04-21;Volume;23924300
TSLA;09-04-21;Volume;21437100
TSLA;12-04-21;Volume;29135700
TSLA;13-04-21;Volume;44652800
TSLA;14-04-21;Volume;49017400
TSLA;15-04-21;Volume;27848900
TSLA;16-04-21;Volume;27979500
TSLA;19-04-21;Volume;39686200
TSLA;20-04-21;Volume;35609000
TSLA;21-04-21;Volume;31215500
TSLA;22-04-21;Volume;35590300
TSLA;04-05-20;Close Price;152,238007
TSLA;05-05-20;Close Price;153,641998
TSLA;06-05-20;Close Price;156,516006
TSLA;07-05-20;Close Price;156,007996
TSLA;08-05-20;Close Price;163,884003
TSLA;11-05-20;Close Price;162,257996
TSLA;12-05-20;Close Price;161,882004
TSLA;13-05-20;Close Price;158,192001
TSLA;14-05-20;Close Price;160,666
TSLA;15-05-20;Close Price;159,834
TSLA;18-05-20;Close Price;162,725998
TSLA;19-05-20;Close Price;161,602005
TSLA;20-05-20;Close Price;163,112
TSLA;21-05-20;Close Price;165,520004
TSLA;22-05-20;Close Price;163,376007
TSLA;26-05-20;Close Price;163,774002
TSLA;27-05-20;Close Price;164,046005
TSLA;28-05-20;Close Price;161,162003
TSLA;29-05-20;Close Price;167
TSLA;01-06-20;Close Price;179,619995
TSLA;02-06-20;Close Price;176,311996
TSLA;03-06-20;Close Price;176,591995
TSLA;04-06-20;Close Price;172,876007
TSLA;05-06-20;Close Price;177,132004
TSLA;08-06-20;Close Price;189,983994
TSLA;09-06-20;Close Price;188,134003
TSLA;10-06-20;Close Price;205,009995
TSLA;11-06-20;Close Price;194,567993
TSLA;12-06-20;Close Price;187,056
TSLA;15-06-20;Close Price;198,179993
TSLA;16-06-20;Close Price;196,425995
TSLA;17-06-20;Close Price;198,358002
TSLA;18-06-20;Close Price;200,792007
TSLA;19-06-20;Close Price;200,179993
TSLA;22-06-20;Close Price;198,863998
TSLA;23-06-20;Close Price;200,356003
TSLA;24-06-20;Close Price;192,169998
TSLA;25-06-20;Close Price;197,195999
TSLA;26-06-20;Close Price;191,947998
TSLA;29-06-20;Close Price;201,869995
TSLA;30-06-20;Close Price;215,962006
TSLA;01-07-20;Close Price;223,925995
TSLA;02-07-20;Close Price;241,731995
TSLA;06-07-20;Close Price;274,31601
TSLA;07-07-20;Close Price;277,971985
TSLA;08-07-20;Close Price;273,175995
TSLA;09-07-20;Close Price;278,855988
TSLA;10-07-20;Close Price;308,929993
TSLA;13-07-20;Close Price;299,411987
TSLA;14-07-20;Close Price;303,359985
TSLA;15-07-20;Close Price;309,201996
TSLA;16-07-20;Close Price;300,127991
TSLA;17-07-20;Close Price;300,167999
TSLA;20-07-20;Close Price;328,600006
TSLA;21-07-20;Close Price;313,671997
TSLA;22-07-20;Close Price;318,466003
TSLA;23-07-20;Close Price;302,614014
TSLA;24-07-20;Close Price;283,399994
TSLA;27-07-20;Close Price;307,920013
TSLA;28-07-20;Close Price;295,298004
TSLA;29-07-20;Close Price;299,821991
TSLA;30-07-20;Close Price;297,497986
TSLA;31-07-20;Close Price;286,152008
TSLA;03-08-20;Close Price;297
TSLA;04-08-20;Close Price;297,399994
TSLA;05-08-20;Close Price;297,003998
TSLA;06-08-20;Close Price;297,915985
TSLA;07-08-20;Close Price;290,541992
TSLA;10-08-20;Close Price;283,713989
TSLA;11-08-20;Close Price;274,877991
TSLA;12-08-20;Close Price;310,951996
TSLA;13-08-20;Close Price;324,200012
TSLA;14-08-20;Close Price;330,141998
TSLA;17-08-20;Close Price;367,127991
TSLA;18-08-20;Close Price;377,417999
TSLA;19-08-20;Close Price;375,705994
TSLA;20-08-20;Close Price;400,365997
TSLA;21-08-20;Close Price;409,996002
TSLA;24-08-20;Close Price;402,839996
TSLA;25-08-20;Close Price;404,667999
TSLA;26-08-20;Close Price;430,634003
TSLA;27-08-20;Close Price;447,75
TSLA;28-08-20;Close Price;442,679993
TSLA;31-08-20;Close Price;498,320007
TSLA;01-09-20;Close Price;475,049988
TSLA;02-09-20;Close Price;447,369995
TSLA;03-09-20;Close Price;407
TSLA;04-09-20;Close Price;418,320007
TSLA;08-09-20;Close Price;330,209991
TSLA;09-09-20;Close Price;366,279999
TSLA;10-09-20;Close Price;371,339996
TSLA;11-09-20;Close Price;372,720001
TSLA;14-09-20;Close Price;419,619995
TSLA;15-09-20;Close Price;449,76001
TSLA;16-09-20;Close Price;441,76001
TSLA;17-09-20;Close Price;423,429993
